,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5,zeros,zeros+1
23127,BDCQ.SEE3051A,2022,20858.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tasman District,Actual,,,0,0
23128,BDCQ.SEE3051A,2022,20553.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tasman District,Actual,,,0,0
23129,BDCQ.SEE3051A,2023,21502.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tasman District,Actual,,,0,0
23130,BDCQ.SEE3051A,2023,21386.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tasman District,Actual,,,0,0
23131,BDCQ.SEE3051A,2023,21196.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tasman District,Actual,,,0,0
23132,BDCQ.SEE3051A,2023,21297.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tasman District,Actual,,,0,0
23133,BDCQ.SEE3051A,2024,22836.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tasman District,Actual,,,0,0
23134,BDCQ.SEE3051A,2024,22101.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tasman District,Actual,,,0,0
23135,BDCQ.SEE3051A,2024,20377.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tasman District,Actual,,,0,0
23136,BDCQ.SEE3051A,2024,20954.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tasman District,Actual,,,0,0
23137,BDCQ.SEE3051A,2025,21573.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Tasman District,Actual,,,0,0
23138,BDCQ.SEE3052A,2011,22854.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23139,BDCQ.SEE3052A,2011,22684.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23140,BDCQ.SEE3052A,2011,22969.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23141,BDCQ.SEE3052A,2012,22133.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23142,BDCQ.SEE3052A,2012,22643.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23143,BDCQ.SEE3052A,2012,22162.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23144,BDCQ.SEE3052A,2012,22543.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23145,BDCQ.SEE3052A,2013,22337.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23146,BDCQ.SEE3052A,2013,22878.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23147,BDCQ.SEE3052A,2013,22409.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23148,BDCQ.SEE3052A,2013,22702.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23149,BDCQ.SEE3052A,2014,22362.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23150,BDCQ.SEE3052A,2014,22676.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23151,BDCQ.SEE3052A,2014,22460.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23152,BDCQ.SEE3052A,2014,22777.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23153,BDCQ.SEE3052A,2015,22521.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23154,BDCQ.SEE3052A,2015,22475.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23155,BDCQ.SEE3052A,2015,22368.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23156,BDCQ.SEE3052A,2015,22768.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23157,BDCQ.SEE3052A,2016,22922.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23158,BDCQ.SEE3052A,2016,23162.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23159,BDCQ.SEE3052A,2016,23126.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23160,BDCQ.SEE3052A,2016,23287.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23161,BDCQ.SEE3052A,2017,23434.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23162,BDCQ.SEE3052A,2017,24081.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23163,BDCQ.SEE3052A,2017,23965.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23164,BDCQ.SEE3052A,2017,23831.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23165,BDCQ.SEE3052A,2018,23596.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23166,BDCQ.SEE3052A,2018,23843.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23167,BDCQ.SEE3052A,2018,23513.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23168,BDCQ.SEE3052A,2018,23723.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23169,BDCQ.SEE3052A,2019,24059.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23170,BDCQ.SEE3052A,2019,24565.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23171,BDCQ.SEE3052A,2019,24201.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23172,BDCQ.SEE3052A,2019,24675.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23173,BDCQ.SEE3052A,2020,25001.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23174,BDCQ.SEE3052A,2020,24832.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23175,BDCQ.SEE3052A,2020,24810.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23176,BDCQ.SEE3052A,2020,25305.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23177,BDCQ.SEE3052A,2021,24594.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23178,BDCQ.SEE3052A,2021,25233.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23179,BDCQ.SEE3052A,2021,25293.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23180,BDCQ.SEE3052A,2021,25655.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23181,BDCQ.SEE3052A,2022,25462.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23182,BDCQ.SEE3052A,2022,25475.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23183,BDCQ.SEE3052A,2022,25108.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23184,BDCQ.SEE3052A,2022,26375.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23185,BDCQ.SEE3052A,2023,26272.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23186,BDCQ.SEE3052A,2023,26642.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23187,BDCQ.SEE3052A,2023,26183.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23188,BDCQ.SEE3052A,2023,26772.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23189,BDCQ.SEE3052A,2024,26201.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23190,BDCQ.SEE3052A,2024,26341.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23191,BDCQ.SEE3052A,2024,25531.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23192,BDCQ.SEE3052A,2024,26067.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23193,BDCQ.SEE3052A,2025,25605.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Nelson City,Actual,,,0,0
23194,BDCQ.SEE3053A,2011,18798.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23195,BDCQ.SEE3053A,2011,19263.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23196,BDCQ.SEE3053A,2011,18635.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23197,BDCQ.SEE3053A,2012,18523.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23198,BDCQ.SEE3053A,2012,18914.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23199,BDCQ.SEE3053A,2012,18728.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23200,BDCQ.SEE3053A,2012,18439.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23201,BDCQ.SEE3053A,2013,18589.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23202,BDCQ.SEE3053A,2013,19226.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23203,BDCQ.SEE3053A,2013,19133.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23204,BDCQ.SEE3053A,2013,19276.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23205,BDCQ.SEE3053A,2014,19906.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23206,BDCQ.SEE3053A,2014,19754.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23207,BDCQ.SEE3053A,2014,19519.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23208,BDCQ.SEE3053A,2014,19454.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23209,BDCQ.SEE3053A,2015,19961.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23210,BDCQ.SEE3053A,2015,20220.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23211,BDCQ.SEE3053A,2015,19893.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23212,BDCQ.SEE3053A,2015,20003.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23213,BDCQ.SEE3053A,2016,20702.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23214,BDCQ.SEE3053A,2016,20516.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23215,BDCQ.SEE3053A,2016,20332.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23216,BDCQ.SEE3053A,2016,20320.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23217,BDCQ.SEE3053A,2017,20879.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23218,BDCQ.SEE3053A,2017,20886.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23219,BDCQ.SEE3053A,2017,20529.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23220,BDCQ.SEE3053A,2017,20509.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23221,BDCQ.SEE3053A,2018,21584.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23222,BDCQ.SEE3053A,2018,21718.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23223,BDCQ.SEE3053A,2018,21113.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23224,BDCQ.SEE3053A,2018,21081.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23225,BDCQ.SEE3053A,2019,21740.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23226,BDCQ.SEE3053A,2019,21322.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23227,BDCQ.SEE3053A,2019,20860.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23228,BDCQ.SEE3053A,2019,21264.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23229,BDCQ.SEE3053A,2020,21806.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23230,BDCQ.SEE3053A,2020,21826.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23231,BDCQ.SEE3053A,2020,21861.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23232,BDCQ.SEE3053A,2020,21569.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23233,BDCQ.SEE3053A,2021,21754.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23234,BDCQ.SEE3053A,2021,21440.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23235,BDCQ.SEE3053A,2021,21455.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23236,BDCQ.SEE3053A,2021,21445.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23237,BDCQ.SEE3053A,2022,21456.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23238,BDCQ.SEE3053A,2022,21355.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23239,BDCQ.SEE3053A,2022,21251.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23240,BDCQ.SEE3053A,2022,21893.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23241,BDCQ.SEE3053A,2023,22196.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23242,BDCQ.SEE3053A,2023,22820.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23243,BDCQ.SEE3053A,2023,22780.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23244,BDCQ.SEE3053A,2023,22811.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23245,BDCQ.SEE3053A,2024,22725.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23246,BDCQ.SEE3053A,2024,22789.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23247,BDCQ.SEE3053A,2024,22658.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23248,BDCQ.SEE3053A,2024,22416.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23249,BDCQ.SEE3053A,2025,22627.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Marlborough District,Actual,,,0,0
23250,BDCQ.SEE3054A,2011,1295.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23251,BDCQ.SEE3054A,2011,1211.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23252,BDCQ.SEE3054A,2011,1293.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23253,BDCQ.SEE3054A,2012,1384.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23254,BDCQ.SEE3054A,2012,1247.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23255,BDCQ.SEE3054A,2012,1188.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23256,BDCQ.SEE3054A,2012,1341.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23257,BDCQ.SEE3054A,2013,1328.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23258,BDCQ.SEE3054A,2013,1219.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23259,BDCQ.SEE3054A,2013,1182.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23260,BDCQ.SEE3054A,2013,1331.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23261,BDCQ.SEE3054A,2014,1372.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23262,BDCQ.SEE3054A,2014,1238.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23263,BDCQ.SEE3054A,2014,1152.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23264,BDCQ.SEE3054A,2014,1291.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23265,BDCQ.SEE3054A,2015,1338.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23266,BDCQ.SEE3054A,2015,1239.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23267,BDCQ.SEE3054A,2015,1134.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23268,BDCQ.SEE3054A,2015,1306.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23269,BDCQ.SEE3054A,2016,1457.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23270,BDCQ.SEE3054A,2016,1262.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23271,BDCQ.SEE3054A,2016,1209.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23272,BDCQ.SEE3054A,2016,1312.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23273,BDCQ.SEE3054A,2017,1270.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23274,BDCQ.SEE3054A,2017,1246.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23275,BDCQ.SEE3054A,2017,1183.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23276,BDCQ.SEE3054A,2017,1320.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23277,BDCQ.SEE3054A,2018,1416.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23278,BDCQ.SEE3054A,2018,1364.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23279,BDCQ.SEE3054A,2018,1274.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23280,BDCQ.SEE3054A,2018,1408.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23281,BDCQ.SEE3054A,2019,1480.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23282,BDCQ.SEE3054A,2019,1382.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23283,BDCQ.SEE3054A,2019,1291.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23284,BDCQ.SEE3054A,2019,1480.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23285,BDCQ.SEE3054A,2020,1530.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23286,BDCQ.SEE3054A,2020,1405.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23287,BDCQ.SEE3054A,2020,1357.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
23288,BDCQ.SEE3054A,2020,1376.0,,F,Number,0,Business Data Collection - BDC,Territorial authority by employment variable,Filled jobs (workplace location based),Kaikoura District,Actual,,,0,0
